Vocabulary Size, Context Size, Embedding Mode, Embedding Size, POS Tag, English Lemma, Word Form, Translation Vocabulary Size, Closest Correct Translation, Closest Correct Translation Vocabulary Size, (Average Lemma) Relative Rank, Actual Closest Translation, Average POS Relative Rank
1000 , 1 , word , 15 , Adjectives/Adverbs  , small  ,  ,  ,  ,  , 0.8049999999999999 ,  ,
1000 , 1 , word , 15 , Adjectives/Adverbs  , American  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 15 , Adjectives/Adverbs  ,  ,  ,  ,  ,  ,  ,  , 0.7955
1000 , 1 , word , 15 , Noun  , player  , player , 1000 , spieler , 500 , 0.655 , produkte ,
1000 , 1 , word , 15 , Noun  , player  , players , 1000 , spieler , 500 , 0.655 , produkte ,
1000 , 1 , word , 15 , Noun  , player  ,  ,  ,  ,  , 0.655 ,  ,
1000 , 1 , word , 15 , Noun  , day  , day , 500 , tagen , 500 , 0.849 , russische ,
1000 , 1 , word , 15 , Noun  , day  , days , 500 , tagen , 500 , 0.848 , russische ,
1000 , 1 , word , 15 , Noun  , day  ,  ,  ,  ,  , 0.8485 ,  ,
1000 , 1 , word , 15 , Noun  , male  , men , 500 , männer , 1000 , 0.753 , essen ,
1000 , 1 , word , 15 , Noun  , male  , man , 500 , männer , 1000 , 0.821 , schluss ,
1000 , 1 , word , 15 , Noun  , male  ,  ,  ,  ,  , 0.7869999999999999 ,  ,
1000 , 1 , word , 15 , Noun  , female  , woman , 500 , frau , 500 , 0.681 , essen ,
1000 , 1 , word , 15 , Noun  , female  , women , 500 , frau , 500 , 0.18700000000000006 , gehe ,
1000 , 1 , word , 15 , Noun  , female  ,  ,  ,  ,  , 0.43400000000000005 ,  ,
1000 , 1 , word , 15 , Noun  , country  , countries , 500 , land , 500 , 0.734 , hintergrund ,
1000 , 1 , word , 15 , Noun  , country  , country , 500 , länder , 1000 , 0.825 , gewalt ,
1000 , 1 , word , 15 , Noun  , country  ,  ,  ,  ,  , 0.7795 ,  ,
1000 , 1 , word , 15 , Noun  , driver  , driver , 1000 , fahrer , 1000 , 0.06299999999999994 , gehe ,
1000 , 1 , word , 15 , Noun  , driver  ,  ,  ,  ,  , 0.06299999999999994 ,  ,
1000 , 1 , word , 15 , Noun  , movement  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 15 , Noun  , year  , year , 500 , jahren , 500 , 0.823 , gewalt ,
1000 , 1 , word , 15 , Noun  , year  , years , 500 , jahren , 500 , 0.8220000000000001 , gewalt ,
1000 , 1 , word , 15 , Noun  , year  ,  ,  ,  ,  , 0.8225 ,  ,
1000 , 1 , word , 15 , Noun  ,  ,  ,  ,  ,  ,  ,  , 0.6704615384615386
1000 , 1 , word , 15 , Proper Noun   , America  , america , 500 , usa , 500 , 0.02200000000000002 , gehe ,
1000 , 1 , word , 15 , Proper Noun   , America  ,  ,  ,  ,  , 0.02200000000000002 ,  ,
1000 , 1 , word , 15 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.02200000000000002
1000 , 1 , word , 20 , Proper Noun  , moscow  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 20 , Proper Noun  , Paris  , paris , 1000 , paris , 500 , 0.33199999999999996 , gehe ,
1000 , 1 , word , 20 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.33199999999999996 ,  ,
1000 , 1 , word , 20 , Proper Noun  , England  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 20 , Proper Noun  , Washington  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 20 , Proper Noun  , London  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 20 , Proper Noun  , France  , france , 1000 , frankreich , 1000 , 0.476 , gehe ,
1000 , 1 , word , 20 , Proper Noun  , France  ,  ,  ,  ,  , 0.476 ,  ,
1000 , 1 , word , 20 , Proper Noun  , Russia  , russia , 500 , russland , 500 , 0.546 , gehe ,
1000 , 1 , word , 20 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.546 ,  ,
1000 , 1 , word , 20 , Proper Noun  , Europe  , europe , 500 , europa , 500 , 0.779 , hintergrund ,
1000 , 1 , word , 20 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.779 ,  ,
1000 , 1 , word , 20 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.53325
1000 , 1 , word , 20 , Verb  , (to) go  , goes , 1000 , gehen , 500 , 0.989 , also ,
1000 , 1 , word , 20 , Verb  , (to) go  , went , 500 , gehen , 500 , 0.989 , also ,
1000 , 1 , word , 20 , Verb  , (to) go  , go , 500 , gehen , 500 , 0.989 , also ,
1000 , 1 , word , 20 , Verb  , (to) go  , going , 500 , gehen , 500 , 0.985 , also ,
1000 , 1 , word , 20 , Verb  , (to) go  ,  ,  ,  ,  , 0.988 ,  ,
1000 , 1 , word , 20 , Verb  , (to) show  , shows , 1000 , zeigte , 1000 , 0.945 , elf ,
1000 , 1 , word , 20 , Verb  , (to) show  , showed , 1000 , zeigte , 1000 , 0.945 , elf ,
1000 , 1 , word , 20 , Verb  , (to) show  , show , 500 , zeigte , 1000 , 0.945 , elf ,
1000 , 1 , word , 20 , Verb  , (to) show  ,  ,  ,  ,  , 0.945 ,  ,
1000 , 1 , word , 20 , Verb  , (to) drive  , drive , 1000 , fahren , 1000 , 0.69 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) drive  ,  ,  ,  ,  , 0.69 ,  ,
1000 , 1 , word , 20 , Verb  , (to) make  , made , 500 , machen , 500 , 0.731 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) make  , make , 500 , machen , 500 , 0.727 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) make  , makes , 1000 , machen , 500 , 0.73 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) make  , making , 500 , machen , 500 , 0.855 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) make  ,  ,  ,  ,  , 0.7607499999999999 ,  ,
1000 , 1 , word , 20 , Verb  , (to) do  , does , 500 , tat , 1000 , 0.728 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) do  , doing , 500 , tat , 1000 , 0.759 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) do  , don , 500 , tat , 1000 , 0.729 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) do  , done , 500 , tat , 1000 , 0.728 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) do  , do , 500 , tat , 1000 , 0.732 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) do  , doesn , 500 , tat , 1000 , 0.509 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) do  , did , 500 , tat , 1000 , 0.728 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) do  , didn , 500 , tat , 1000 , 0.731 , reihe ,
1000 , 1 , word , 20 , Verb  , (to) do  ,  ,  ,  ,  , 0.7055 ,  ,
1000 , 1 , word , 20 , Verb  , (to) help  , helped , 1000 , helfen , 1000 , 0.9339999999999999 , elf ,
1000 , 1 , word , 20 , Verb  , (to) help  , help , 500 , helfen , 1000 , 0.9339999999999999 , elf ,
1000 , 1 , word , 20 , Verb  , (to) help  ,  ,  ,  ,  , 0.9339999999999999 ,  ,
1000 , 1 , word , 20 , Verb  , (to) think  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 20 , Verb  , (to) move  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 20 , Verb  , (to) take  , takes , 1000 , nehmen , 500 , 0.618 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) take  , take , 500 , nehmen , 500 , 0.619 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) take  , took , 500 , nehmen , 500 , 0.623 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) take  , taking , 500 , nehmen , 500 , 0.645 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) take  , taken , 500 , nehmen , 500 , 0.616 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) take  ,  ,  ,  ,  , 0.6242 ,  ,
1000 , 1 , word , 20 , Verb  , (to) feel  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 20 , Verb  , (to) play  , played , 1000 , spielen , 500 , 0.45899999999999996 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) play  , play , 500 , spielen , 500 , 0.45899999999999996 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) play  , playing , 1000 , spielen , 500 , 0.45999999999999996 , gehe ,
1000 , 1 , word , 20 , Verb  , (to) play  ,  ,  ,  ,  , 0.4593333333333333 ,  ,
1000 , 1 , word , 20 , Verb  , (to) have  , having , 500 , hat , 500 , 0.79 , hintergrund ,
1000 , 1 , word , 20 , Verb  , (to) have  , has , 500 , hat , 500 , 0.789 , hintergrund ,
1000 , 1 , word , 20 , Verb  , (to) have  , had , 500 , hat , 500 , 0.789 , hintergrund ,
1000 , 1 , word , 20 , Verb  , (to) have  , have , 500 , hat , 500 , 0.796 , hintergrund ,
1000 , 1 , word , 20 , Verb  , (to) have  ,  ,  ,  ,  , 0.7910000000000001 ,  ,
1000 , 1 , word , 20 , Verb  ,  ,  ,  ,  ,  ,  ,  , 0.7557352941176472
1000 , 1 , word , 20 , Adjectives/Adverbs  , Russian  , russian , 1000 , russischen , 1000 , 0.512 , gehe ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , Russian  ,  ,  ,  ,  , 0.512 ,  ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , bad  , bad , 1000 , schlecht , 1000 , 0.18600000000000005 , gehe ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , bad  ,  ,  ,  ,  , 0.18600000000000005 ,  ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , good  , good , 500 , besser , 500 , 0.959 , setzt ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , good  , better , 500 , besser , 500 , 0.959 , setzt ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , good  , well , 500 , besser , 500 , 0.959 , setzt ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , good  , best , 500 , besser , 500 , 0.959 , setzt ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , good  ,  ,  ,  ,  , 0.959 ,  ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , European  , european , 500 , europäischen , 500 , 0.876 , hintergrund ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , European  ,  ,  ,  ,  , 0.876 ,  ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , high  , high , 500 , größte , 1000 , 0.782 , hintergrund ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , high  , higher , 1000 , größte , 1000 , 0.782 , hintergrund ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , high  ,  ,  ,  ,  , 0.782 ,  ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , small  , small , 500 , kleinen , 1000 , 0.69 , gehe ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , small  ,  ,  ,  ,  , 0.69 ,  ,
1000 , 1 , word , 20 , Adjectives/Adverbs  , American  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 20 , Adjectives/Adverbs  ,  ,  ,  ,  ,  ,  ,  , 0.7664
1000 , 1 , word , 20 , Noun  , player  , player , 1000 , spieler , 500 , 0.18200000000000005 , gehe ,
1000 , 1 , word , 20 , Noun  , player  , players , 1000 , spieler , 500 , 0.18000000000000005 , gehe ,
1000 , 1 , word , 20 , Noun  , player  ,  ,  ,  ,  , 0.18100000000000005 ,  ,
1000 , 1 , word , 20 , Noun  , day  , day , 500 , tagen , 500 , 0.45899999999999996 , gehe ,
1000 , 1 , word , 20 , Noun  , day  , days , 500 , tagen , 500 , 0.45999999999999996 , gehe ,
1000 , 1 , word , 20 , Noun  , day  ,  ,  ,  ,  , 0.45949999999999996 ,  ,
1000 , 1 , word , 20 , Noun  , male  , men , 500 , mann , 500 , 0.781 , egal ,
1000 , 1 , word , 20 , Noun  , male  , man , 500 , männer , 1000 , 0.33899999999999997 , gehe ,
1000 , 1 , word , 20 , Noun  , male  ,  ,  ,  ,  , 0.56 ,  ,
1000 , 1 , word , 20 , Noun  , female  , woman , 500 , frauen , 500 , 0.386 , gehe ,
1000 , 1 , word , 20 , Noun  , female  , women , 500 , frau , 500 , 0.724 , produkte ,
1000 , 1 , word , 20 , Noun  , female  ,  ,  ,  ,  , 0.5549999999999999 ,  ,
1000 , 1 , word , 20 , Noun  , country  , countries , 500 , landes , 1000 , 0.536 , gehe ,
1000 , 1 , word , 20 , Noun  , country  , country , 500 , landes , 1000 , 0.5589999999999999 , gehe ,
1000 , 1 , word , 20 , Noun  , country  ,  ,  ,  ,  , 0.5475 ,  ,
1000 , 1 , word , 20 , Noun  , driver  , driver , 1000 , fahrer , 1000 , 0.43400000000000005 , gehe ,
1000 , 1 , word , 20 , Noun  , driver  ,  ,  ,  ,  , 0.43400000000000005 ,  ,
1000 , 1 , word , 20 , Noun  , movement  ,  ,  ,  ,  , -1 ,  ,
1000 , 1 , word , 20 , Noun  , year  , year , 500 , jahre , 500 , 0.884 , hintergrund ,
1000 , 1 , word , 20 , Noun  , year  , years , 500 , jahre , 500 , 0.884 , hintergrund ,
1000 , 1 , word , 20 , Noun  , year  ,  ,  ,  ,  , 0.884 ,  ,
1000 , 1 , word , 20 , Noun  ,  ,  ,  ,  ,  ,  ,  , 0.5236923076923078
1000 , 1 , word , 20 , Proper Noun   , America  , america , 500 , usa , 500 , 0.44399999999999995 , gehe ,
1000 , 1 , word , 20 , Proper Noun   , America  ,  ,  ,  ,  , 0.44399999999999995 ,  ,
1000 , 1 , word , 20 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.44399999999999995
1000 , 2 , state , 5 , Proper Noun  , moscow  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 5 , Proper Noun  , Paris  , paris , 1000 , paris , 500 , 0.361 , gehe ,
1000 , 2 , state , 5 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.361 ,  ,
1000 , 2 , state , 5 , Proper Noun  , England  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 5 , Proper Noun  , Washington  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 5 , Proper Noun  , London  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 5 , Proper Noun  , France  , france , 1000 , frankreich , 1000 , 0.009000000000000008 , gehe ,
1000 , 2 , state , 5 , Proper Noun  , France  ,  ,  ,  ,  , 0.009000000000000008 ,  ,
1000 , 2 , state , 5 , Proper Noun  , Russia  , russia , 500 , russland , 500 , 0.18100000000000005 , gehe ,
1000 , 2 , state , 5 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.18100000000000005 ,  ,
1000 , 2 , state , 5 , Proper Noun  , Europe  , europe , 500 , europa , 500 , 0.09899999999999998 , gehe ,
1000 , 2 , state , 5 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.09899999999999998 ,  ,
1000 , 2 , state , 5 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.1625
1000 , 2 , state , 5 , Verb  , (to) go  , goes , 1000 , geht , 500 , 0.859 , Nahe ,
1000 , 2 , state , 5 , Verb  , (to) go  , went , 500 , geht , 500 , 0.866 , Nahe ,
1000 , 2 , state , 5 , Verb  , (to) go  , go , 500 , geht , 500 , 0.837 , Nahe ,
1000 , 2 , state , 5 , Verb  , (to) go  , going , 500 , geht , 500 , 0.832 , Nahe ,
1000 , 2 , state , 5 , Verb  , (to) go  ,  ,  ,  ,  , 0.8485 ,  ,
1000 , 2 , state , 5 , Verb  , (to) show  , shows , 1000 , gezeigt , 1000 , 0.406 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) show  , showed , 1000 , gezeigt , 1000 , 0.403 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) show  , show , 500 , gezeigt , 1000 , 0.40800000000000003 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) show  ,  ,  ,  ,  , 0.4056666666666667 ,  ,
1000 , 2 , state , 5 , Verb  , (to) drive  , drive , 1000 , fahren , 1000 , 0.503 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) drive  ,  ,  ,  ,  , 0.503 ,  ,
1000 , 2 , state , 5 , Verb  , (to) make  , made , 500 , macht , 500 , 0.8069999999999999 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) make  , make , 500 , macht , 500 , 0.8180000000000001 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) make  , makes , 1000 , macht , 500 , 0.819 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) make  , making , 500 , macht , 500 , 0.812 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) make  ,  ,  ,  ,  , 0.8140000000000001 ,  ,
1000 , 2 , state , 5 , Verb  , (to) do  , does , 500 , tun , 500 , 0.924 , mag ,
1000 , 2 , state , 5 , Verb  , (to) do  , doing , 500 , tun , 500 , 0.907 , Nahe ,
1000 , 2 , state , 5 , Verb  , (to) do  , don , 500 , tun , 500 , 0.916 , Nahe ,
1000 , 2 , state , 5 , Verb  , (to) do  , done , 500 , tun , 500 , 0.91 , Nahe ,
1000 , 2 , state , 5 , Verb  , (to) do  , do , 500 , tun , 500 , 0.927 , mag ,
1000 , 2 , state , 5 , Verb  , (to) do  , doesn , 500 , tun , 500 , 0.933 , mag ,
1000 , 2 , state , 5 , Verb  , (to) do  , did , 500 , tun , 500 , 0.9299999999999999 , mag ,
1000 , 2 , state , 5 , Verb  , (to) do  , didn , 500 , tun , 500 , 0.937 , mag ,
1000 , 2 , state , 5 , Verb  , (to) do  ,  ,  ,  ,  , 0.9229999999999999 ,  ,
1000 , 2 , state , 5 , Verb  , (to) help  , helped , 1000 , helfen , 1000 , 0.18200000000000005 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) help  , help , 500 , helfen , 1000 , 0.18200000000000005 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) help  ,  ,  ,  ,  , 0.18200000000000005 ,  ,
1000 , 2 , state , 5 , Verb  , (to) think  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 5 , Verb  , (to) move  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 5 , Verb  , (to) take  , takes , 1000 , Nimmt , 1000 , 0.619 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) take  , take , 500 , Nimmt , 1000 , 0.616 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) take  , took , 500 , Nimmt , 1000 , 0.661 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) take  , taking , 500 , Nimmt , 1000 , 0.649 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) take  , taken , 500 , Nimmt , 1000 , 0.601 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) take  ,  ,  ,  ,  , 0.6292 ,  ,
1000 , 2 , state , 5 , Verb  , (to) feel  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 5 , Verb  , (to) play  , played , 1000 , spielt , 1000 , 0.42500000000000004 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) play  , play , 500 , spielt , 1000 , 0.42200000000000004 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) play  , playing , 1000 , spielt , 1000 , 0.41300000000000003 , gehe ,
1000 , 2 , state , 5 , Verb  , (to) play  ,  ,  ,  ,  , 0.4200000000000001 ,  ,
1000 , 2 , state , 5 , Verb  , (to) have  , having , 500 , hat , 500 , 0.965 , vw ,
1000 , 2 , state , 5 , Verb  , (to) have  , has , 500 , hat , 500 , 0.965 , vw ,
1000 , 2 , state , 5 , Verb  , (to) have  , had , 500 , hat , 500 , 0.971 , vw ,
1000 , 2 , state , 5 , Verb  , (to) have  , have , 500 , hat , 500 , 0.971 , vw ,
1000 , 2 , state , 5 , Verb  , (to) have  ,  ,  ,  ,  , 0.968 ,  ,
1000 , 2 , state , 5 , Verb  ,  ,  ,  ,  ,  ,  ,  , 0.7175294117647059
1000 , 2 , state , 5 , Adjectives/Adverbs  , Russian  , russian , 1000 , russischen , 1000 , 0.019000000000000017 , gehe ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , Russian  ,  ,  ,  ,  , 0.019000000000000017 ,  ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , bad  , bad , 1000 , schlecht , 1000 , 0.367 , gehe ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , bad  ,  ,  ,  ,  , 0.367 ,  ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , good  , good , 500 , gut , 500 , 0.922 , mag ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , good  , better , 500 , gut , 500 , 0.924 , mag ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , good  , well , 500 , gut , 500 , 0.94 , mag ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , good  , best , 500 , gut , 500 , 0.924 , mag ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , good  ,  ,  ,  ,  , 0.9275 ,  ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , European  , european , 500 , europäische , 1000 , 0.03200000000000003 , gehe ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , European  ,  ,  ,  ,  , 0.03200000000000003 ,  ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , high  , high , 500 , groß , 1000 , 0.635 , gehe ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , high  , higher , 1000 , groß , 1000 , 0.635 , gehe ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , high  ,  ,  ,  ,  , 0.635 ,  ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , small  , small , 500 , kleine , 1000 , 0.44399999999999995 , gehe ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , small  ,  ,  ,  ,  , 0.44399999999999995 ,  ,
1000 , 2 , state , 5 , Adjectives/Adverbs  , American  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 5 , Adjectives/Adverbs  ,  ,  ,  ,  ,  ,  ,  , 0.5841999999999999
1000 , 2 , state , 5 , Noun  , player  , player , 1000 , spieler , 500 , 0.17300000000000004 , gehe ,
1000 , 2 , state , 5 , Noun  , player  , players , 1000 , spieler , 500 , 0.17500000000000004 , gehe ,
1000 , 2 , state , 5 , Noun  , player  ,  ,  ,  ,  , 0.17400000000000004 ,  ,
1000 , 2 , state , 5 , Noun  , day  , day , 500 , tag , 500 , 0.913 , Nahe ,
1000 , 2 , state , 5 , Noun  , day  , days , 500 , tag , 500 , 0.909 , Nahe ,
1000 , 2 , state , 5 , Noun  , day  ,  ,  ,  ,  , 0.911 ,  ,
1000 , 2 , state , 5 , Noun  , male  , men , 500 , mann , 500 , 0.714 , gehe ,
1000 , 2 , state , 5 , Noun  , male  , man , 500 , mann , 500 , 0.788 , gehe ,
1000 , 2 , state , 5 , Noun  , male  ,  ,  ,  ,  , 0.751 ,  ,
1000 , 2 , state , 5 , Noun  , female  , woman , 500 , frau , 500 , 0.594 , gehe ,
1000 , 2 , state , 5 , Noun  , female  , women , 500 , frau , 500 , 0.596 , gehe ,
1000 , 2 , state , 5 , Noun  , female  ,  ,  ,  ,  , 0.595 ,  ,
1000 , 2 , state , 5 , Noun  , country  , countries , 500 , land , 500 , 0.681 , gehe ,
1000 , 2 , state , 5 , Noun  , country  , country , 500 , land , 500 , 0.6970000000000001 , gehe ,
1000 , 2 , state , 5 , Noun  , country  ,  ,  ,  ,  , 0.6890000000000001 ,  ,
1000 , 2 , state , 5 , Noun  , driver  , driver , 1000 , fahrer , 1000 , 0.548 , gehe ,
1000 , 2 , state , 5 , Noun  , driver  ,  ,  ,  ,  , 0.548 ,  ,
1000 , 2 , state , 5 , Noun  , movement  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 5 , Noun  , year  , year , 500 , jahr , 500 , 0.819 , gehe ,
1000 , 2 , state , 5 , Noun  , year  , years , 500 , jahr , 500 , 0.8200000000000001 , gehe ,
1000 , 2 , state , 5 , Noun  , year  ,  ,  ,  ,  , 0.8195 ,  ,
1000 , 2 , state , 5 , Noun  ,  ,  ,  ,  ,  ,  ,  , 0.6482307692307692
1000 , 2 , state , 5 , Proper Noun   , America  , america , 500 , usa , 500 , 0.976 , st ,
1000 , 2 , state , 5 , Proper Noun   , America  ,  ,  ,  ,  , 0.976 ,  ,
1000 , 2 , state , 5 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.976
1000 , 2 , state , 10 , Proper Noun  , moscow  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 10 , Proper Noun  , Paris  , paris , 1000 , paris , 500 , 0.41600000000000004 , gehe ,
1000 , 2 , state , 10 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.41600000000000004 ,  ,
1000 , 2 , state , 10 , Proper Noun  , England  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 10 , Proper Noun  , Washington  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 10 , Proper Noun  , London  ,  ,  ,  ,  , -1 ,  ,
1000 , 2 , state , 10 , Proper Noun  , France  , france , 1000 , frankreich , 1000 , 0.01200000000000001 , gehe ,
1000 , 2 , state , 10 , Proper Noun  , France  ,  ,  ,  ,  , 0.01200000000000001 ,  ,
1000 , 2 , state , 10 , Proper Noun  , Russia  , russia , 500 , russland , 500 , 0.15100000000000002 , gehe ,
1000 , 2 , state , 10 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.15100000000000002 ,  ,
1000 , 2 , state , 10 , Proper Noun  , Europe  , europe , 500 , europa , 500 , 0.121 , gehe ,
1000 , 2 , state , 10 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.121 ,  ,
1000 , 2 , state , 10 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.17500000000000002
1000 , 2 , state , 10 , Verb  , (to) go  , goes , 1000 , geht , 500 , 0.833 , Nahe ,
1000 , 2 , state , 10 , Verb  , (to) go  , went , 500 , geht , 500 , 0.832 , Nahe ,
1000 , 2 , state , 10 , Verb  , (to) go  , go , 500 , geht , 500 , 0.834 , Nahe ,
1000 , 2 , state , 10 , Verb  , (to) go  , going , 500 , geht , 500 , 0.83 , Nahe ,
1000 , 2 , state , 10 , Verb  , (to) go  ,  ,  ,  ,  , 0.83225 ,  ,
1000 , 2 , state , 10 , Verb  , (to) show  , shows , 1000 , zeigt , 500 , 0.37 , gehe ,
1000 , 2 , state , 10 , Verb  , (to) show  , showed , 1000 , zeigt , 500 , 0.37 , gehe ,
1000 , 2 , state , 10 , Verb  , (to) show  , show , 500 , zeigt , 500 , 0.371 , gehe ,
1000 , 2 , state , 10 , Verb  , (to) show  ,  ,  ,  ,  , 0.37033333333333335 ,  ,
1000 , 2 , state , 10 , Verb  , (to) drive  , drive , 1000 , fahren , 1000 , 0.528 , gehe ,
1000 , 2 , state , 10 , Verb  , (to) drive  ,  ,  ,  ,  , 0.528 ,  ,
1000 , 2 , state , 10 , Verb  , (to) make  , made , 500 , macht , 500 , 0.798 , gehe ,
1000 , 2 , state , 10 , Verb  , (to) make  , make , 500 , macht , 500 , 0.806 , gehe ,
1000 , 2 , state , 10 , Verb  , (to) make  , makes , 1000 , macht , 500 , 0.802 , gehe ,
1000 , 2 , state , 10 , Verb  , (to) make  , making , 500 , macht , 500 , 0.8029999999999999 , gehe ,
1000 , 2 , state , 10 , Verb  , (to) make  ,  ,  ,  ,  , 0.80225 ,  ,
1000 , 2 , state , 10 , Verb  , (to) do  , does , 500 , tun , 500 , 0.931 , mag ,
1000 , 2 , state , 10 , Verb  , (to) do  , doing , 500 , tun , 500 , 0.9410000000000001 , mag ,
1000 , 2 , state , 10 , Verb  , (to) do  , don , 500 , tun , 500 , 0.9299999999999999 , mag ,
1000 , 2 , state , 10 , Verb  , (to) do  , done , 500 , tun , 500 , 0.9319999999999999 , mag ,
